latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
36.00826,129.37752,298.13,0.41,0.45,2020-01-01,1738,N,VIIRS,n,2,272.08,1.6,N,2
37.42747,129.17932,303.89,0.56,0.43,2020-01-01,1738,N,VIIRS,n,2,276.09,1.73,N,2
37.48615,129.0533,302.49,0.55,0.43,2020-01-01,1738,N,VIIRS,n,2,273.11,1.13,N,2
35.9964,129.39258,297.42,0.41,0.45,2020-01-01,1738,N,VIIRS,n,2,273.41,1.53,N,0
36.00042,129.39394,323.35,0.41,0.45,2020-01-01,1738,N,VIIRS,n,2,276.4,1.53,N,2
35.15697,128.8576,306.36,0.4,0.44,2020-01-01,1739,N,VIIRS,n,2,267.98,0.53,N,0
37.48624,126.63934,295.1,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,272.7,0.89,N,0
37.42538,129.1797,311.6,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,276.94,1.28,N,2
37.20481,128.30132,307.29,0.38,0.36,2020-01-02,1719,N,VIIRS,n,2,273.15,1.19,N,2
37.48178,129.04834,307.28,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,276.15,1.31,N,0
37.4829,126.6386,297.31,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,269.13,0.73,N,0
37.48364,129.05797,317.27,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,276.6,1.61,N,0
37.48436,129.05362,302.35,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,275.43,1.82,N,0
37.59646,129.01233,314.49,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,277.61,2.18,N,2
37.42281,129.17439,300.56,0.39,0.36,2020-01-02,1719,N,VIIRS,n,2,275.47,0.8,N,0
35.2172,128.63464,297.73,0.39,0.36,2020-01-02,1720,N,VIIRS,n,2,271.8,0.75,N,0
35.15851,128.85759,298.72,0.4,0.37,2020-01-02,1720,N,VIIRS,n,2,270.95,0.57,N,0
35.09941,128.83144,301.87,0.4,0.37,2020-01-02,1720,N,VIIRS,n,2,270.97,0.43,N,0
35.09759,128.86255,299.34,0.4,0.37,2020-01-02,1720,N,VIIRS,n,2,274.21,1.2,N,0
35.08282,128.98991,318.88,0.4,0.37,2020-01-02,1720,N,VIIRS,n,2,276.09,1.62,N,0
36.01553,129.38409,328.54,0.5,0.41,2020-01-03,0440,N,VIIRS,n,2,286.17,4.92,D,3
37.48524,126.64083,327.21,0.41,0.37,2020-01-03,0440,N,VIIRS,n,2,284.75,2.19,D,0
35.08331,128.98819,326.14,0.47,0.4,2020-01-03,0440,N,VIIRS,n,2,286,1.48,D,0
35.08279,128.99063,331.89,0.47,0.4,2020-01-03,0440,N,VIIRS,n,2,287.28,3.61,D,0
36.98302,126.71181,332.81,0.41,0.37,2020-01-03,0440,N,VIIRS,n,2,288.8,4.46,D,2
37.59537,129.01578,312.66,0.45,0.39,2020-01-03,1700,N,VIIRS,n,2,277,2.48,N,2
37.48624,129.05563,321.71,0.45,0.39,2020-01-03,1700,N,VIIRS,n,2,279,3.17,N,2
37.48328,129.04993,302.05,0.45,0.39,2020-01-03,1700,N,VIIRS,n,2,275.77,1.13,N,0
37.42705,129.17903,305.86,0.45,0.39,2020-01-03,1700,N,VIIRS,n,2,278.09,1.36,N,2
37.42411,129.17339,301.5,0.45,0.39,2020-01-03,1700,N,VIIRS,n,2,276.12,0.89,N,0
36.01971,129.38318,309.27,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,276.95,6.17,N,3
36.01908,129.38795,299.7,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,278.57,0.93,N,3
36.01623,129.38249,342.35,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,281.11,6.17,N,3
36.00989,129.37636,297.72,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,274.36,1.29,N,2
36.00864,129.38585,298.47,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,277.3,0.8,N,2
36.00393,129.39461,298.44,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,279.29,0.68,N,2
36.00045,129.39394,296.64,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,276,0.68,N,2
35.99983,129.39865,297.42,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,277.45,0.68,N,2
35.97805,129.36798,311.92,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,273.46,1.95,N,0
35.08324,128.98882,324.83,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,276.3,1.78,N,0
35.09984,128.8602,315.97,0.44,0.38,2020-01-03,1701,N,VIIRS,n,2,273.81,1.69,N,0
35.10002,128.83073,297.1,0.44,0.38,2020-01-03,1701,N,VIIRS,n,2,269.59,0.51,N,0
35.10096,128.82927,298.03,0.44,0.38,2020-01-03,1701,N,VIIRS,n,2,271.01,0.57,N,2
36.98061,126.68945,296.68,0.56,0.43,2020-01-03,1701,N,VIIRS,n,2,274.62,1.4,N,2
36.98458,126.69012,310.08,0.56,0.43,2020-01-03,1701,N,VIIRS,n,2,279.62,2.78,N,2
36.98722,126.70349,296.23,0.56,0.43,2020-01-03,1701,N,VIIRS,n,2,275.91,2.35,N,2
36.98852,126.72955,315.91,0.56,0.43,2020-01-03,1701,N,VIIRS,n,2,273,3.57,N,3
36.99186,126.69778,305.09,0.56,0.43,2020-01-03,1701,N,VIIRS,n,2,273.63,1.89,N,0
37.01101,128.33603,300.24,0.48,0.4,2020-01-03,1701,N,VIIRS,n,2,270.32,1.13,N,0
37.08472,128.28473,302.14,0.48,0.4,2020-01-03,1701,N,VIIRS,n,2,270.35,1.34,N,2
36.02542,129.39409,305.8,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,280.85,1.96,N,3
36.0289,129.39478,295.88,0.43,0.38,2020-01-03,1701,N,VIIRS,n,2,276.03,1.14,N,3
35.08226,128.98845,328.73,0.39,0.36,2020-01-04,0421,N,VIIRS,n,2,285.19,2.41,D,2
36.01596,129.38152,334.22,0.38,0.36,2020-01-04,0421,N,VIIRS,n,2,290.12,8.57,D,3
36.98245,126.71184,333.5,0.41,0.37,2020-01-04,0421,N,VIIRS,n,2,290.41,7.45,D,2
37.48546,129.05411,325.29,0.38,0.36,2020-01-04,0421,N,VIIRS,n,2,287.53,3.23,D,0
37.97651,127.75107,320.79,0.6,0.53,2020-01-04,1641,N,VIIRS,n,2,270.61,4.37,N,0
37.83099,126.8675,297.18,0.33,0.56,2020-01-04,1641,N,VIIRS,n,2,265.52,0.63,N,0
37.59516,129.01149,313.63,0.51,0.49,2020-01-04,1641,N,VIIRS,n,2,276.13,2.61,N,2
36.01755,129.38654,295.38,0.47,0.47,2020-01-04,1642,N,VIIRS,n,2,277.64,2.23,N,3
37.48525,129.05476,323.9,0.5,0.49,2020-01-04,1642,N,VIIRS,n,2,277.15,3.59,N,0
37.42455,129.17401,297.18,0.5,0.49,2020-01-04,1642,N,VIIRS,n,2,274.66,1.05,N,2
37.01141,128.33563,299.94,0.55,0.51,2020-01-04,1642,N,VIIRS,n,2,270.42,1.81,N,0
36.98878,126.72753,321.24,0.33,0.56,2020-01-04,1642,N,VIIRS,n,2,274.57,1.8,N,3
36.9846,126.71165,322.77,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,277.38,1.42,N,2
36.98611,126.68842,312.1,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,280.62,1.05,N,2
36.98586,126.69228,298.64,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,278.49,1.05,N,2
36.98536,126.7,295.29,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,277.31,1.61,N,2
36.98092,126.68785,303.65,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,279.11,0.92,N,2
36.98067,126.69176,300.29,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,274.72,0.92,N,2
36.86219,126.57698,316.83,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,269.73,1.86,N,2
36.86177,126.57627,297.05,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,269.07,0.97,N,2
36.8615,126.58011,312.24,0.34,0.56,2020-01-04,1642,N,VIIRS,n,2,269.84,0.97,N,2
36.03028,129.39368,297.56,0.47,0.47,2020-01-04,1642,N,VIIRS,n,2,277.67,0.91,N,3
36.02588,129.39304,298.83,0.47,0.47,2020-01-04,1642,N,VIIRS,n,2,280.06,0.91,N,3
36.00874,129.38531,297.92,0.47,0.47,2020-01-04,1642,N,VIIRS,n,2,278.62,2.23,N,2
36.00387,129.38995,295.71,0.47,0.47,2020-01-04,1642,N,VIIRS,n,2,277.49,1.62,N,2
35.10163,128.83035,296.29,0.49,0.48,2020-01-04,1642,N,VIIRS,n,2,273.57,0.99,N,2
35.09879,128.86267,297.38,0.49,0.48,2020-01-04,1642,N,VIIRS,n,2,273.51,0.87,N,0
35.08292,128.99113,309.9,0.48,0.48,2020-01-04,1642,N,VIIRS,n,2,275.34,1.55,N,0
35.10055,128.82968,299.36,0.49,0.48,2020-01-04,1642,N,VIIRS,n,2,273.03,0.8,N,0
35.0853,128.9908,298.11,0.48,0.48,2020-01-04,1642,N,VIIRS,n,2,274.7,0.84,N,0
35.08084,128.99022,295.25,0.48,0.48,2020-01-04,1642,N,VIIRS,n,2,273.32,0.84,N,2
36.00354,129.39001,299.62,0.77,0.77,2020-01-04,1822,N,VIIRS,n,2,275.96,2.53,N,2
36.9839,126.68723,301.62,0.53,0.67,2020-01-04,1822,N,VIIRS,n,2,275.42,1.8,N,2
36.98307,126.71291,296.43,0.53,0.67,2020-01-04,1822,N,VIIRS,n,2,274.43,1.73,N,2
36.98557,126.72723,300.66,0.53,0.67,2020-01-04,1822,N,VIIRS,n,2,273.16,1.17,N,0
37.48563,129.05414,329.45,0.49,0.41,2020-01-05,0403,N,VIIRS,n,2,289.01,3.98,D,2
36.00912,129.37654,298.35,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,274.13,1.48,N,2
36.00859,129.38641,295.25,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,278.11,1.51,N,2
36.00281,129.38602,305.86,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,275.03,1.51,N,2
36.00255,129.3909,308.04,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,276.8,1.6,N,2
36.00229,129.39578,304.9,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,277.14,1.6,N,2
35.48164,129.34929,297.26,0.43,0.62,2020-01-05,1623,N,VIIRS,n,2,272.67,0.36,N,0
35.08239,128.99211,312.22,0.44,0.63,2020-01-05,1623,N,VIIRS,n,2,274.1,1.92,N,3
37.48498,129.04974,299.57,0.39,0.59,2020-01-05,1803,N,VIIRS,n,2,273.85,0.72,N,0
37.48373,129.05446,295.51,0.39,0.59,2020-01-05,1803,N,VIIRS,n,2,272.68,0.72,N,0
37.42695,129.17918,303.22,0.39,0.6,2020-01-05,1803,N,VIIRS,n,2,276.02,1.13,N,2
37.423,129.172,304.43,0.39,0.6,2020-01-05,1803,N,VIIRS,n,2,274.65,1.3,N,0
37.48457,129.05499,320.5,0.42,0.38,2020-01-07,1725,N,VIIRS,n,2,282.91,2.57,N,0
37.48202,129.04929,307.78,0.42,0.38,2020-01-07,1725,N,VIIRS,n,2,281.27,1.29,N,0
37.42656,129.17683,296.47,0.42,0.38,2020-01-07,1725,N,VIIRS,n,2,279.25,1.21,N,2
37.4257,129.18153,302.35,0.42,0.38,2020-01-07,1725,N,VIIRS,n,2,279.6,0.92,N,2
36.02814,129.39671,295.75,0.44,0.39,2020-01-07,1726,N,VIIRS,n,2,281.57,1.29,N,3
36.0176,129.39038,326.12,0.39,0.44,2020-01-08,0446,N,VIIRS,n,2,285.89,2.42,D,3
35.1587,128.85846,301.23,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,273.28,0.6,N,0
37.59557,129.01147,316.59,0.41,0.37,2020-01-08,1707,N,VIIRS,n,2,279.18,1.8,N,2
37.59493,129.01608,296.76,0.41,0.37,2020-01-08,1707,N,VIIRS,n,2,275.79,0.89,N,2
37.4847,129.056,328.23,0.41,0.37,2020-01-08,1707,N,VIIRS,n,2,282.52,3.61,N,0
37.42622,129.17725,303.09,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,277.33,0.99,N,2
37.42347,129.17204,300.62,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,276.68,0.99,N,0
37.56879,126.62846,297.89,0.49,0.4,2020-01-08,1707,N,VIIRS,n,2,270.75,0.88,N,0
36.86517,126.57893,299.92,0.48,0.4,2020-01-08,1707,N,VIIRS,n,2,272.29,1.7,N,0
36.0009,129.40196,308.84,0.39,0.36,2020-01-08,1707,N,VIIRS,n,2,276.61,1,N,2
35.99756,129.40123,295.24,0.39,0.36,2020-01-08,1707,N,VIIRS,n,2,274.12,1,N,2
35.15535,128.85767,301.48,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,272.91,0.6,N,0
35.08327,128.99168,326.41,0.39,0.37,2020-01-08,1707,N,VIIRS,n,2,277.81,1.66,N,3
35.09813,128.86552,295.59,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,274.76,0.55,N,0
35.09978,128.83009,310.45,0.4,0.37,2020-01-08,1707,N,VIIRS,n,2,274.07,1.19,N,0
37.48489,129.05475,329.24,0.4,0.37,2020-01-09,0428,N,VIIRS,n,2,288.47,3.02,D,0
37.59462,129.01131,297.65,0.42,0.45,2020-01-09,1648,N,VIIRS,n,2,272.65,1.75,N,2
37.48374,129.05582,314.4,0.42,0.45,2020-01-09,1648,N,VIIRS,n,2,273.17,1.44,N,0
37.01226,128.33585,299.7,0.45,0.47,2020-01-09,1648,N,VIIRS,n,2,271.3,1.29,N,0
37.01177,128.34106,298.1,0.45,0.47,2020-01-09,1648,N,VIIRS,n,2,269.99,1.02,N,2
36.98762,126.70154,316.85,0.55,0.51,2020-01-09,1648,N,VIIRS,n,2,275.65,3.78,N,2
36.98566,126.72666,315.14,0.55,0.51,2020-01-09,1648,N,VIIRS,n,2,272.3,2.02,N,0
36.98238,126.70729,297.38,0.55,0.51,2020-01-09,1648,N,VIIRS,n,2,276.05,2.04,N,2
36.9819,126.71355,309.59,0.55,0.51,2020-01-09,1648,N,VIIRS,n,2,271.25,2.04,N,0
36.00824,129.38573,302.36,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,278.5,1.07,N,3
36.00375,129.38943,296.28,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,276.58,1.07,N,2
35.99839,129.40169,322.07,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,276.07,1.52,N,2
35.99883,129.3974,299.16,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,274.69,1.88,N,2
35.97732,129.3676,299.92,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,273.33,1.01,N,0
35.9772,129.36996,309.81,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,274.24,1.51,N,0
35.44696,129.33978,296.13,0.38,0.43,2020-01-09,1648,N,VIIRS,n,2,281.48,1.22,N,0
35.15732,128.85591,304.59,0.4,0.44,2020-01-09,1648,N,VIIRS,n,2,271.48,0.63,N,0
35.10171,128.8289,304.69,0.4,0.44,2020-01-09,1648,N,VIIRS,n,2,273.08,0.88,N,2
35.09854,128.85992,300.84,0.4,0.44,2020-01-09,1648,N,VIIRS,n,2,272.97,0.9,N,0
35.09809,128.86426,310.42,0.4,0.44,2020-01-09,1648,N,VIIRS,n,2,273.19,0.9,N,0
35.08492,128.99214,302.45,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,274.35,0.56,N,0
35.08087,128.99135,305.62,0.39,0.44,2020-01-09,1648,N,VIIRS,n,2,274.29,1.32,N,2
37.48792,129.0564,298.35,0.42,0.45,2020-01-09,1648,N,VIIRS,n,2,274.72,1.44,N,2
37.48558,126.64145,295.45,0.61,0.71,2020-01-09,1828,N,VIIRS,n,2,268.57,1.24,N,0
36.985,126.69044,305.31,0.5,0.66,2020-01-10,1629,N,VIIRS,n,2,277.53,1.92,N,2
36.98408,126.71394,316.47,0.5,0.66,2020-01-10,1629,N,VIIRS,n,2,273.24,3.17,N,2
36.99206,126.70143,300.6,0.36,0.58,2020-01-10,1809,N,VIIRS,n,2,271.91,0.9,N,0
37.48312,129.04623,295.55,0.46,0.64,2020-01-10,1809,N,VIIRS,n,2,272.14,0.95,N,0
36.98582,126.72516,304.2,0.36,0.58,2020-01-10,1809,N,VIIRS,n,2,271.91,1.39,N,0
36.98478,126.72916,296.95,0.36,0.58,2020-01-10,1809,N,VIIRS,n,2,271.34,0.98,N,0
36.98695,126.69933,330.54,0.36,0.58,2020-01-10,1809,N,VIIRS,n,2,277.16,3.8,N,2
36.98393,126.68925,308.32,0.36,0.57,2020-01-10,1809,N,VIIRS,n,2,279.47,2.05,N,2
37.48527,129.05467,327.32,0.46,0.47,2020-01-11,0350,N,VIIRS,n,2,287.43,3.82,D,0
35.9997,129.39583,339.92,0.44,0.62,2020-01-12,0511,N,VIIRS,n,2,287.64,3.18,D,2
37.59308,129.01427,296.34,0.47,0.4,2020-01-12,1732,N,VIIRS,n,2,272.02,1.59,N,0
37.42458,129.17905,304.89,0.48,0.4,2020-01-12,1732,N,VIIRS,n,2,273.41,1.11,N,2
37.42206,129.17235,300.77,0.48,0.4,2020-01-12,1732,N,VIIRS,n,2,273.03,1.11,N,0
37.48859,126.63768,304.02,0.4,0.37,2020-01-12,1732,N,VIIRS,n,2,272.33,1.24,N,0
36.02869,129.3952,302.22,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,274.37,1.61,N,3
36.01864,129.38618,297.16,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,276.73,1.6,N,3
36.01604,129.37949,299.05,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,276.27,1.29,N,3
36.00519,129.39397,296.9,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,276.48,0.78,N,2
36.00259,129.38722,329.62,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,275.59,3.93,N,2
36.00146,129.39282,316.7,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,275.49,1.93,N,2
36.00032,129.39844,296.37,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,276.19,1.93,N,2
36.00402,129.38577,323.01,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,275.95,2.27,N,2
36.00291,129.39137,322.38,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,276.32,2.27,N,2
36.00029,129.38463,299.43,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,271.53,2.27,N,2
35.99807,129.39587,304.78,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,274.34,3.03,N,2
35.15483,128.85776,300.82,0.5,0.41,2020-01-12,1732,N,VIIRS,n,2,268.5,1.04,N,0
35.08125,128.99144,300.41,0.51,0.41,2020-01-12,1732,N,VIIRS,n,2,275.65,0.98,N,2
36.98701,126.70269,327.74,0.54,0.42,2020-01-13,0453,N,VIIRS,n,2,283.89,5.21,D,2
36.98736,126.70203,329.11,0.54,0.42,2020-01-13,0453,N,VIIRS,n,2,283.9,4.48,D,2
37.48483,129.05621,325.32,0.43,0.38,2020-01-14,0434,N,VIIRS,n,2,286.21,4.02,D,0
36.00247,129.39018,296.6,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,274.34,2.03,N,2
37.59589,129.01398,316.29,0.53,0.42,2020-01-14,1654,N,VIIRS,n,2,275.84,2.61,N,2
37.48461,129.05432,325.33,0.53,0.42,2020-01-14,1654,N,VIIRS,n,2,275.53,2.57,N,0
37.48141,129.04778,304.63,0.53,0.42,2020-01-14,1654,N,VIIRS,n,2,270.74,2.57,N,0
37.42542,129.18164,296.75,0.52,0.41,2020-01-14,1654,N,VIIRS,n,2,271.98,0.82,N,2
37.42225,129.17526,297.55,0.52,0.41,2020-01-14,1654,N,VIIRS,n,2,270.69,0.82,N,0
37.49168,126.64382,303.22,0.46,0.47,2020-01-14,1654,N,VIIRS,n,2,271.8,1.82,N,3
36.02529,129.39621,297.25,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,275.74,1.14,N,3
36.01604,129.37782,295.07,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,275.4,0.83,N,3
36.0086,129.37648,304.49,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,271.62,1.69,N,2
36.00796,129.38196,298.59,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,275.03,2.08,N,3
36.00297,129.39223,298.65,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,274.94,0.98,N,2
36.00234,129.39766,296.38,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,277.36,0.98,N,2
36.00817,129.37447,302.76,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,271.94,2.13,N,2
36.00115,129.40105,303.15,0.49,0.4,2020-01-14,1654,N,VIIRS,n,2,276.39,2,N,2
35.30048,128.33961,301.79,0.54,0.42,2020-01-14,1655,N,VIIRS,n,2,269.43,1.33,N,0
35.09974,128.86069,327.88,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,273,2.8,N,0
35.08512,128.98801,309.64,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,272.7,1.23,N,0
35.08451,128.99332,301.05,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,273.7,1.23,N,0
35.08137,128.98732,295.61,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,272.06,0.98,N,2
35.08076,128.99263,295.82,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,276.25,0.98,N,3
35.09963,128.86418,330.22,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,272.6,3.69,N,0
35.08435,128.99113,328.31,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,274.76,2.83,N,0
35.09587,128.8634,301.48,0.5,0.41,2020-01-14,1655,N,VIIRS,n,2,269.5,0.82,N,0
35.08245,128.99199,329.44,0.41,0.37,2020-01-15,0414,N,VIIRS,n,2,285.26,3.02,D,3
35.09839,128.86302,336.66,0.42,0.37,2020-01-15,0414,N,VIIRS,n,2,285.79,4.16,D,0
36.98669,126.72725,329.79,0.47,0.39,2020-01-15,0415,N,VIIRS,n,2,282.62,3.37,D,0
36.9838,126.71177,330.26,0.47,0.39,2020-01-15,0415,N,VIIRS,n,2,285.06,3.75,D,2
37.3668,127.61215,328.12,0.43,0.38,2020-01-15,0415,N,VIIRS,n,2,278.7,3.19,D,0
37.5957,129.01311,304.75,0.62,0.54,2020-01-15,1635,N,VIIRS,n,2,270.77,2.33,N,2
37.48685,129.05916,305.83,0.62,0.54,2020-01-15,1635,N,VIIRS,n,2,270.26,3.13,N,2
36.98733,126.728,331.04,0.41,0.61,2020-01-15,1635,N,VIIRS,n,2,270.83,2.87,N,0
36.9836,126.68944,314.52,0.41,0.61,2020-01-15,1635,N,VIIRS,n,2,279.01,2.49,N,2
36.98263,126.70855,299.12,0.41,0.61,2020-01-15,1635,N,VIIRS,n,2,273.3,1.48,N,2
36.98239,126.71333,296.31,0.41,0.61,2020-01-15,1635,N,VIIRS,n,2,269,1.01,N,2
35.09929,128.86427,311.36,0.6,0.53,2020-01-15,1636,N,VIIRS,n,2,269.73,2.33,N,0
35.08444,128.98996,314.32,0.59,0.53,2020-01-15,1636,N,VIIRS,n,2,272.84,2.66,N,0
35.07954,128.98938,295.23,0.59,0.53,2020-01-15,1636,N,VIIRS,n,2,270.48,1.52,N,2
37.49131,126.64033,300.93,0.42,0.61,2020-01-15,1815,N,VIIRS,n,2,269.81,0.68,N,0
37.48214,129.04865,295.32,0.56,0.69,2020-01-15,1815,N,VIIRS,n,2,268.54,0.82,N,0
36.98618,126.71251,297.45,0.44,0.62,2020-01-15,1816,N,VIIRS,n,2,270.75,1.08,N,0
36.98066,126.7102,302.84,0.44,0.62,2020-01-15,1816,N,VIIRS,n,2,270.03,1.23,N,2
36.98455,126.68938,306.07,0.44,0.62,2020-01-15,1816,N,VIIRS,n,2,277.63,2.35,N,2
37.48557,129.05611,330.05,0.39,0.44,2020-01-16,0356,N,VIIRS,n,2,287.59,3.17,D,0
36.98113,126.71407,295.72,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,270.61,1.66,N,0
36.98207,126.70908,329.05,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,279.41,4.85,N,2
37.48845,126.64166,303.2,0.44,0.38,2020-01-17,1738,N,VIIRS,n,2,271.76,0.86,N,0
36.99098,126.70124,301.73,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,270.17,0.74,N,0
36.98627,126.72607,315.16,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,272.19,2.79,N,0
36.98139,126.69317,305.77,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,273.63,1.52,N,2
36.98233,126.68821,305.34,0.45,0.39,2020-01-17,1738,N,VIIRS,n,2,276.58,1.48,N,2
36.73055,126.49889,330.43,0.41,0.45,2020-01-18,0459,N,VIIRS,n,2,280.06,2,D,0
36.98741,126.72958,335.33,0.43,0.46,2020-01-18,0459,N,VIIRS,n,2,282.94,4.45,D,0
36.98139,126.71069,339.41,0.43,0.46,2020-01-18,0459,N,VIIRS,n,2,290.24,4.3,D,2
36.73149,126.49692,331.78,0.41,0.45,2020-01-18,0459,N,VIIRS,n,2,280.37,2.87,D,0
36.00805,129.37703,316.99,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,272.27,1.68,N,2
35.97792,129.36913,308.24,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,271.8,1.28,N,0
36.00059,129.37967,314.01,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,270.71,1.39,N,2
36.00091,129.39818,305.89,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,276.97,2.25,N,2
36.00501,129.39465,305.02,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,277.45,1.17,N,2
36.00653,129.38583,322.16,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,277.56,2.66,N,3
36.02586,129.39552,300.2,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,275.77,0.52,N,3
36.02921,129.39639,296.68,0.4,0.37,2020-01-18,1719,N,VIIRS,n,2,274.12,0.52,N,3
35.08146,128.99173,316.78,0.4,0.37,2020-01-18,1720,N,VIIRS,n,2,275.2,1.03,N,3
35.08221,128.98734,297.4,0.4,0.37,2020-01-18,1720,N,VIIRS,n,2,273.63,1.03,N,2
35.09695,128.86017,316.9,0.4,0.37,2020-01-18,1720,N,VIIRS,n,2,271.21,1.45,N,0
35.08444,128.98994,328.34,0.47,0.4,2020-01-19,0439,N,VIIRS,n,2,285.35,2.39,D,0
36.87839,127.20109,325.41,0.42,0.38,2020-01-19,0440,N,VIIRS,n,2,278.65,2.86,D,0
36.98621,126.72875,345.23,0.41,0.37,2020-01-19,0440,N,VIIRS,n,2,283.11,5.66,D,0
37.59453,129.01558,312.01,0.46,0.39,2020-01-19,1700,N,VIIRS,n,2,276.03,2.61,N,2
37.48581,129.05621,327.89,0.45,0.39,2020-01-19,1700,N,VIIRS,n,2,279.87,3.56,N,2
37.48285,129.05046,296.36,0.45,0.39,2020-01-19,1700,N,VIIRS,n,2,274.78,0.96,N,0
37.42654,129.18007,303.4,0.45,0.39,2020-01-19,1700,N,VIIRS,n,2,277.1,0.98,N,2
37.4236,129.17442,299.22,0.45,0.39,2020-01-19,1700,N,VIIRS,n,2,275.14,0.97,N,0
37.42834,129.1786,301.24,0.45,0.39,2020-01-19,1700,N,VIIRS,n,2,276.14,1.56,N,2
37.02653,128.32059,298.78,0.48,0.4,2020-01-19,1700,N,VIIRS,n,2,273.44,1.12,N,0
