latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
37.48516,129.05504,331.25,0.4,0.37,2020-01-01,0428,N20,VIIRS,n,2,287.11,3.91,D,0
36.03011,129.39407,297.87,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,274.18,0.76,N,3
37.59709,129.01468,314.99,0.42,0.45,2020-01-01,1648,N20,VIIRS,n,2,276.39,2.46,N,0
36.02611,129.3934,302.84,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,278.06,0.76,N,3
36.01854,129.38783,297.82,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,274.74,1.16,N,3
36.00787,129.37294,298.71,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,270.15,0.74,N,2
37.42429,129.17137,302.1,0.41,0.45,2020-01-01,1648,N20,VIIRS,n,2,274.18,0.71,N,0
36.00121,129.39807,297.12,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,275.43,1.58,N,0
36.00488,129.38699,299.79,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,273.78,1.74,N,3
35.99995,129.3949,325.19,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,274.14,3.79,N,0
37.4858,129.05743,319.78,0.42,0.45,2020-01-01,1648,N20,VIIRS,n,2,277.44,3.65,N,2
36.00166,129.39381,329.24,0.39,0.44,2020-01-01,1648,N20,VIIRS,n,2,276.84,1.58,N,2
35.15804,128.8576,306.19,0.4,0.44,2020-01-01,1649,N20,VIIRS,n,2,269.78,1.06,N,2
35.05746,126.8698,311.88,0.51,0.5,2020-01-01,1649,N20,VIIRS,n,2,268.26,1.86,N,0
36.00035,129.39926,327.12,0.44,0.38,2020-01-02,0409,N20,VIIRS,n,2,286.37,3.79,D,0
37.48681,129.05472,327.72,0.38,0.59,2020-01-02,1629,N20,VIIRS,n,2,279.81,2.4,N,2
37.59999,129.01047,298.4,0.38,0.59,2020-01-02,1629,N20,VIIRS,n,2,273.74,2.06,N,2
35.09223,128.83234,298.22,0.37,0.58,2020-01-02,1630,N20,VIIRS,n,2,271.77,0.33,N,0
35.1032,128.83005,297.22,0.37,0.58,2020-01-02,1630,N20,VIIRS,n,2,272.4,0.38,N,2
35.08175,128.9915,302.54,0.36,0.58,2020-01-02,1630,N20,VIIRS,n,2,275.08,1.21,N,0
35.08731,128.98833,304.81,0.36,0.58,2020-01-02,1630,N20,VIIRS,n,2,274,0.66,N,2
36.00737,129.37306,300.15,0.54,0.68,2020-01-02,1810,N20,VIIRS,n,2,274.06,1.41,N,2
36.98351,126.71037,327.31,0.37,0.58,2020-01-02,1810,N20,VIIRS,n,2,277.25,2.28,N,0
36.98661,126.69858,312.8,0.37,0.58,2020-01-02,1810,N20,VIIRS,n,2,275.51,2.14,N,2
36.98361,126.68855,295.28,0.37,0.58,2020-01-02,1810,N20,VIIRS,n,2,277.43,1.14,N,0
36.01799,129.38034,323.63,0.54,0.68,2020-01-02,1810,N20,VIIRS,n,2,275.97,2.97,N,3
36.00618,129.37511,295.33,0.54,0.68,2020-01-02,1810,N20,VIIRS,n,2,274.27,1.87,N,2
35.37173,127.2867,328.67,0.32,0.55,2020-01-03,0350,N20,VIIRS,n,2,276.01,1.36,D,0
37.47903,129.1472,335.28,0.46,0.47,2020-01-03,0350,N20,VIIRS,n,2,284.12,1.76,D,0
35.37181,127.28612,332,0.32,0.55,2020-01-03,0350,N20,VIIRS,n,2,273.97,1.68,D,0
37.48648,129.05266,303.97,0.7,0.75,2020-01-03,1610,N20,VIIRS,n,2,275.64,1.6,N,2
37.59693,129.00905,303.67,0.7,0.75,2020-01-03,1610,N20,VIIRS,n,2,274.94,1.84,N,0
37.59764,129.00932,304.06,0.7,0.75,2020-01-03,1610,N20,VIIRS,n,2,275.84,1.66,N,2
37.48579,129.05379,298.48,0.7,0.75,2020-01-03,1610,N20,VIIRS,n,2,275.29,1.15,N,2
35.08579,128.98537,300.22,0.68,0.74,2020-01-03,1611,N20,VIIRS,n,2,274.08,1.41,N,2
35.08516,128.98503,299.01,0.68,0.74,2020-01-03,1611,N20,VIIRS,n,2,274.52,0.86,N,2
36.01759,129.38483,301.36,0.6,0.53,2020-01-03,1751,N20,VIIRS,n,2,277.59,3.5,N,3
36.86387,126.57808,295.41,0.41,0.45,2020-01-03,1751,N20,VIIRS,n,2,271.06,0.73,N,0
36.95396,126.61878,330.84,0.41,0.45,2020-01-03,1751,N20,VIIRS,n,2,270.23,2.66,N,2
36.98489,126.69038,299.74,0.41,0.45,2020-01-03,1751,N20,VIIRS,n,2,277.91,2.23,N,0
36.98087,126.68903,295.24,0.41,0.45,2020-01-03,1751,N20,VIIRS,n,2,277.03,1.02,N,0
36.95357,126.61694,322.17,0.41,0.45,2020-01-03,1751,N20,VIIRS,n,2,270.1,2.25,N,2
37.48651,126.63997,314.57,0.4,0.44,2020-01-03,1751,N20,VIIRS,n,2,274.25,1.79,N,0
37.42379,129.16914,295.82,0.54,0.51,2020-01-03,1751,N20,VIIRS,n,2,274.26,0.69,N,0
37.42677,129.17723,301.99,0.55,0.51,2020-01-03,1751,N20,VIIRS,n,2,277.28,1.54,N,0
37.48153,129.04987,300.79,0.54,0.5,2020-01-03,1751,N20,VIIRS,n,2,274.3,1.2,N,0
36.98693,126.70083,301.23,0.42,0.45,2020-01-03,1751,N20,VIIRS,n,2,276.23,1.66,N,2
36.98497,126.70982,310.13,0.42,0.45,2020-01-03,1751,N20,VIIRS,n,2,278.09,2.02,N,0
37.01443,128.34293,296.09,0.5,0.49,2020-01-03,1751,N20,VIIRS,n,2,268.72,0.87,N,0
37.01236,128.34021,296.46,0.5,0.49,2020-01-03,1751,N20,VIIRS,n,2,269.55,1.65,N,0
36.99194,126.69766,331.71,0.42,0.45,2020-01-03,1751,N20,VIIRS,n,2,274.77,2.24,N,0
36.01916,129.37846,328.01,0.6,0.53,2020-01-03,1751,N20,VIIRS,n,2,276.78,3.45,N,3
35.09639,128.86424,295.74,0.6,0.53,2020-01-03,1751,N20,VIIRS,n,2,272.48,0.75,N,0
35.08187,128.98959,304.9,0.61,0.53,2020-01-03,1751,N20,VIIRS,n,2,275.86,1.29,N,0
35.08536,128.99031,298.07,0.61,0.53,2020-01-03,1751,N20,VIIRS,n,2,274.85,1.67,N,2
36.98201,126.71436,329.82,0.32,0.55,2020-01-04,0512,N20,VIIRS,n,2,285.9,4.22,D,0
37.59656,129.0108,299.1,0.47,0.4,2020-01-04,1732,N20,VIIRS,n,2,274.84,1.58,N,0
36.9831,126.69563,300.99,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,275.93,1.12,N,0
36.8621,126.5801,315.76,0.4,0.37,2020-01-04,1732,N20,VIIRS,n,2,271.92,1.07,N,0
36.02452,129.39301,301.65,0.52,0.41,2020-01-04,1732,N20,VIIRS,n,2,280.22,1.85,N,3
36.01565,129.37843,307.2,0.52,0.41,2020-01-04,1732,N20,VIIRS,n,2,277.29,1.25,N,3
36.00109,129.39177,301.99,0.52,0.41,2020-01-04,1732,N20,VIIRS,n,2,276.84,2.05,N,2
35.97156,126.60893,313.58,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,275.87,1.61,N,2
36.00143,129.39003,297.87,0.52,0.41,2020-01-04,1732,N20,VIIRS,n,2,277.01,2.29,N,2
37.97853,127.74364,311.03,0.42,0.38,2020-01-04,1732,N20,VIIRS,n,2,269,1.26,N,0
37.97422,127.74761,327.1,0.42,0.38,2020-01-04,1732,N20,VIIRS,n,2,270.94,3.4,N,0
37.9751,127.74283,315.71,0.42,0.38,2020-01-04,1732,N20,VIIRS,n,2,270.44,1.26,N,0
37.97335,127.75235,319.33,0.42,0.38,2020-01-04,1732,N20,VIIRS,n,2,269.49,3.4,N,0
36.98389,126.69115,306.83,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,278.41,0.97,N,0
37.4857,129.05357,318.32,0.48,0.4,2020-01-04,1732,N20,VIIRS,n,2,275.52,1.73,N,2
37.48317,129.04707,305.94,0.47,0.4,2020-01-04,1732,N20,VIIRS,n,2,274.37,1.45,N,0
37.42665,129.18124,304.9,0.48,0.4,2020-01-04,1732,N20,VIIRS,n,2,277.06,1.23,N,0
37.42413,129.17467,297.16,0.48,0.4,2020-01-04,1732,N20,VIIRS,n,2,275.13,1.23,N,0
37.48389,126.64046,297.25,0.4,0.37,2020-01-04,1732,N20,VIIRS,n,2,271.69,0.55,N,0
37.08552,128.28087,302.25,0.45,0.39,2020-01-04,1732,N20,VIIRS,n,2,268.79,0.74,N,0
37.02615,128.32155,314.68,0.45,0.39,2020-01-04,1732,N20,VIIRS,n,2,272.52,1.86,N,2
37.01278,128.33347,296.33,0.45,0.39,2020-01-04,1732,N20,VIIRS,n,2,269.57,0.85,N,0
36.98761,126.72977,325.6,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,274.15,4.04,N,3
36.98408,126.70997,330.06,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,281.68,3.56,N,0
36.98723,126.69205,296.59,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,274.76,0.97,N,2
36.98566,126.70102,308,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,276.57,1.12,N,2
36.98468,126.68665,299,0.41,0.37,2020-01-04,1732,N20,VIIRS,n,2,272.8,0.97,N,0
35.28957,126.77834,305.25,0.42,0.38,2020-01-04,1733,N20,VIIRS,n,2,271.3,0.99,N,2
35.08256,128.99127,327.96,0.45,0.47,2020-01-05,0452,N20,VIIRS,n,2,287.96,2.4,D,0
36.00795,129.38647,306.16,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,278.45,2.08,N,3
36.0093,129.37805,296.14,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,273.84,1.14,N,2
36.01777,129.38887,304.5,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,276.39,1.93,N,3
36.02364,129.39467,296,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,277.33,0.89,N,3
36.02499,129.38623,343.32,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,278.53,6.74,N,3
36.02692,129.39546,316.64,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,276.78,0.89,N,3
36.00322,129.416,295.25,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,273.34,0.58,N,0
36.0066,129.39491,299.91,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,279.18,1.46,N,2
35.99937,129.39754,301.86,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,275.56,1.45,N,0
36.00005,129.39333,310.21,0.38,0.36,2020-01-05,1714,N20,VIIRS,n,2,275.61,1.07,N,2
35.97694,129.36816,302.02,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,283.46,1.19,N,2
35.44814,129.33896,298.91,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,288.18,1.8,N,0
35.08409,128.99115,309.3,0.59,0.53,2020-01-07,1636,N20,VIIRS,n,2,283,3.14,N,2
35.08568,128.99059,300.96,0.59,0.53,2020-01-07,1636,N20,VIIRS,n,2,282.86,1.93,N,2
35.08083,128.99001,297.87,0.59,0.53,2020-01-07,1636,N20,VIIRS,n,2,282.22,2.05,N,0
36.00909,129.38486,311.09,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,286.5,1.81,N,2
36.00957,129.37843,296.32,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,284.22,1.81,N,2
36.01867,129.38605,296.79,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.55,2.18,N,3
36.02777,129.39366,295.76,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.1,1.15,N,3
35.99884,129.39659,317.28,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.34,2.4,N,0
36.00311,129.40355,297.58,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.47,2.4,N,0
36.00414,129.39084,296.78,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.68,2.72,N,2
36.00946,129.38501,308.12,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,286.35,2.55,N,2
36.00998,129.3786,295.27,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,284.16,1.2,N,2
36.01904,129.3862,298.17,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.85,2.26,N,3
36.02809,129.39375,296.08,0.57,0.52,2020-01-07,1636,N20,VIIRS,n,2,285.22,1.1,N,3
37.4875,129.04578,295.52,0.58,0.69,2020-01-07,1816,N20,VIIRS,n,2,275.12,1.57,N,2
36.00157,129.3945,308.51,0.66,0.73,2020-01-07,1816,N20,VIIRS,n,2,283.29,1.93,N,2
37.48677,129.05371,315.12,0.57,0.69,2020-01-08,1616,N20,VIIRS,n,2,278.83,2.51,N,2
35.08578,128.9892,295.77,0.55,0.68,2020-01-08,1617,N20,VIIRS,n,2,275.53,0.96,N,2
37.42968,129.17744,298.6,0.33,0.55,2020-01-08,1757,N20,VIIRS,n,2,275.85,0.84,N,2
37.4259,129.17123,306.68,0.33,0.55,2020-01-08,1757,N20,VIIRS,n,2,276.17,0.84,N,0
36.00315,129.3884,306.23,0.37,0.58,2020-01-08,1757,N20,VIIRS,n,2,278.47,1.58,N,2
36.00211,129.39233,295.57,0.37,0.58,2020-01-08,1757,N20,VIIRS,n,2,279.05,0.85,N,2
36.00108,129.39626,295.75,0.37,0.58,2020-01-08,1757,N20,VIIRS,n,2,279.58,0.85,N,0
36.00357,129.38878,304.73,0.37,0.58,2020-01-08,1757,N20,VIIRS,n,2,278.35,1.54,N,2
35.98517,129.37285,306.85,0.37,0.58,2020-01-08,1757,N20,VIIRS,n,2,273.65,0.52,N,0
37.48762,129.05504,303.1,0.32,0.55,2020-01-08,1757,N20,VIIRS,n,2,277.05,0.71,N,2
37.48378,129.04913,301.29,0.32,0.55,2020-01-08,1757,N20,VIIRS,n,2,278.12,1.2,N,0
35.10282,128.82919,307.15,0.36,0.58,2020-01-08,1758,N20,VIIRS,n,2,273.67,0.92,N,2
37.48479,129.0576,303.9,0.56,0.43,2020-01-09,1738,N20,VIIRS,n,2,274.48,1.25,N,0
37.48227,129.05019,302.06,0.56,0.43,2020-01-09,1738,N20,VIIRS,n,2,273.68,1.42,N,0
37.02631,128.32047,306.85,0.53,0.42,2020-01-09,1738,N20,VIIRS,n,2,270.06,1.77,N,2
37.08541,128.28342,296.25,0.52,0.42,2020-01-09,1738,N20,VIIRS,n,2,268.11,1.15,N,0
37.48381,126.64179,305.94,0.44,0.39,2020-01-09,1738,N20,VIIRS,n,2,268.04,1.22,N,0
37.23156,128.32068,296.94,0.52,0.42,2020-01-09,1738,N20,VIIRS,n,2,267.18,0.82,N,2
37.42709,129.17674,307.04,0.57,0.43,2020-01-09,1738,N20,VIIRS,n,2,276.15,2.23,N,0
37.48483,129.05696,307.81,0.56,0.43,2020-01-09,1738,N20,VIIRS,n,2,274.28,1.69,N,0
37.48231,129.04938,300.17,0.56,0.43,2020-01-09,1738,N20,VIIRS,n,2,273.07,1.69,N,0
35.08253,128.98941,311.85,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,274.31,1.61,N,0
35.28936,126.78024,297.03,0.48,0.4,2020-01-09,1739,N20,VIIRS,n,2,271.18,0.64,N,2
35.2898,126.77676,296.97,0.48,0.4,2020-01-09,1739,N20,VIIRS,n,2,270.92,0.77,N,0
35.09943,128.83064,298.63,0.4,0.44,2020-01-09,1739,N20,VIIRS,n,2,271.38,0.45,N,2
35.10009,128.82883,300.16,0.4,0.44,2020-01-09,1739,N20,VIIRS,n,2,273.11,0.76,N,2
36.98657,126.7274,328.89,0.45,0.39,2020-01-09,1739,N20,VIIRS,n,2,264.49,5.09,N,0
36.98241,126.71039,329.22,0.45,0.39,2020-01-09,1739,N20,VIIRS,n,2,267.03,3.92,N,0
36.00688,129.38579,303.09,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,278.02,1.93,N,3
36.00496,129.39464,302,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,277.4,1.15,N,2
36.00191,129.38887,309.1,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,275.24,1.11,N,2
36.00095,129.39331,297.21,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,275.6,1.11,N,2
35.9768,129.36926,299.22,0.41,0.45,2020-01-09,1739,N20,VIIRS,n,2,273.35,0.89,N,2
35.15799,128.85565,306.46,0.4,0.44,2020-01-09,1739,N20,VIIRS,n,2,270.61,0.93,N,2
35.09665,128.86453,297.51,0.4,0.44,2020-01-09,1739,N20,VIIRS,n,2,271.88,0.71,N,0
36.98409,126.68938,305.7,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,278.5,1.01,N,0
36.98823,126.73072,325.67,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,274.09,2.51,N,3
36.98886,126.72639,322.92,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,272.96,2.51,N,3
37.02821,128.31836,303.75,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,269.89,0.66,N,2
37.20515,128.3017,295.05,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,266.98,0.72,N,2
36.98941,126.69958,297.65,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,275.21,2.6,N,2
37.22926,128.32117,301.74,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,264.49,0.47,N,2
37.57116,126.6293,300.49,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,267.58,0.78,N,2
37.42694,129.17737,301.89,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,267.93,0.62,N,0
36.98344,126.69373,302.47,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,275.65,1.01,N,0
36.98078,126.68861,299.48,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,276.77,1.01,N,0
35.97241,126.60964,308.21,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,271.89,0.93,N,2
35.28981,126.77869,303.43,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,271.15,1.01,N,2
36.98611,126.69882,330.33,0.39,0.36,2020-01-10,1720,N20,VIIRS,n,2,275.61,2.6,N,2
36.98106,126.71088,336.63,0.41,0.37,2020-01-11,0440,N20,VIIRS,n,2,284.06,4.39,D,0
35.05508,126.76524,328.17,0.4,0.37,2020-01-11,0440,N20,VIIRS,n,2,283.51,3.87,D,0
36.8622,126.57846,334.17,0.41,0.37,2020-01-11,0440,N20,VIIRS,n,2,280.37,2.9,D,0
36.9869,126.72864,338.33,0.41,0.37,2020-01-11,0440,N20,VIIRS,n,2,276.37,5.01,D,0
35.99923,129.39778,332.26,0.38,0.36,2020-01-12,0421,N20,VIIRS,n,2,286.51,2.69,D,0
37.48328,129.05835,328.5,0.38,0.36,2020-01-12,0422,N20,VIIRS,n,2,285.11,3.72,D,0
36.98211,126.71125,335.28,0.41,0.37,2020-01-12,0422,N20,VIIRS,n,2,285.69,3.71,D,0
36.97894,126.69297,328.78,0.41,0.37,2020-01-12,0422,N20,VIIRS,n,2,280.69,2.3,D,0
35.08486,128.99141,308.66,0.48,0.48,2020-01-12,1642,N20,VIIRS,n,2,274.34,1.77,N,2
36.00425,129.3884,317.13,0.47,0.47,2020-01-12,1642,N20,VIIRS,n,2,275.91,1.46,N,2
36.0091,129.3838,300.58,0.47,0.47,2020-01-12,1642,N20,VIIRS,n,2,277.33,1.46,N,2
36.00958,129.37859,298.11,0.47,0.47,2020-01-12,1642,N20,VIIRS,n,2,274,1.01,N,2
36.98893,126.72564,300.64,0.34,0.56,2020-01-12,1642,N20,VIIRS,n,2,272.07,1.16,N,3
37.42695,129.18018,299.68,0.5,0.49,2020-01-12,1642,N20,VIIRS,n,2,274.78,0.95,N,0
37.48796,129.05667,323.62,0.5,0.49,2020-01-12,1642,N20,VIIRS,n,2,277.38,4.44,N,2
37.4843,129.05681,317.55,0.5,0.49,2020-01-12,1642,N20,VIIRS,n,2,275.12,2.04,N,0
37.59813,129.01395,316.16,0.51,0.49,2020-01-12,1642,N20,VIIRS,n,2,276.01,2.29,N,2
37.59884,129.01413,311.6,0.51,0.49,2020-01-12,1642,N20,VIIRS,n,2,274.47,1.85,N,2
36.00378,129.39357,295.13,0.47,0.47,2020-01-12,1642,N20,VIIRS,n,2,276.15,2.27,N,2
35.9994,129.39301,307.42,0.47,0.47,2020-01-12,1642,N20,VIIRS,n,2,275.39,2.28,N,0
37.4833,129.05754,327.31,0.49,0.4,2020-01-13,0403,N20,VIIRS,n,2,286.15,4.78,D,0
37.42921,129.17767,299.9,0.45,0.47,2020-01-14,1745,N20,VIIRS,n,2,272.82,0.73,N,2
37.48113,129.0472,303.67,0.44,0.46,2020-01-14,1745,N20,VIIRS,n,2,272.05,1.11,N,0
37.48413,129.05368,302.52,0.44,0.46,2020-01-14,1745,N20,VIIRS,n,2,272.67,1.42,N,0
37.59578,129.01263,295.98,0.44,0.46,2020-01-14,1745,N20,VIIRS,n,2,274.12,0.87,N,0
37.42268,129.17274,302.62,0.45,0.47,2020-01-14,1745,N20,VIIRS,n,2,272.75,0.82,N,0
37.49163,126.64459,295.36,0.51,0.41,2020-01-14,1745,N20,VIIRS,n,2,272.7,1.55,N,0
37.02803,128.31946,308,0.42,0.45,2020-01-14,1745,N20,VIIRS,n,2,270.53,1.54,N,2
36.98128,126.70824,297.88,0.52,0.42,2020-01-14,1745,N20,VIIRS,n,2,276.51,2.35,N,0
36.02544,129.3932,297.47,0.5,0.49,2020-01-14,1745,N20,VIIRS,n,2,276.72,1.99,N,3
36.0041,129.39136,323.86,0.5,0.49,2020-01-14,1745,N20,VIIRS,n,2,275.58,4.22,N,2
36.00774,129.3754,308.22,0.5,0.49,2020-01-14,1745,N20,VIIRS,n,2,271.5,1.81,N,2
35.15901,128.85403,295.64,0.49,0.48,2020-01-14,1745,N20,VIIRS,n,2,269.04,0.65,N,0
35.08313,128.98546,295.6,0.5,0.49,2020-01-14,1745,N20,VIIRS,n,2,272.42,0.77,N,2
35.09735,128.86113,317.49,0.49,0.48,2020-01-14,1745,N20,VIIRS,n,2,271.27,2.81,N,2
35.00927,126.81421,328.13,0.51,0.49,2020-01-15,0505,N20,VIIRS,n,2,280.09,3.29,D,0
36.98642,126.72884,328.65,0.53,0.5,2020-01-15,0506,N20,VIIRS,n,2,281.14,3.13,D,0
35.09981,128.86044,310.48,0.44,0.38,2020-01-15,1726,N20,VIIRS,n,2,258.94,1.06,N,2
36.98531,126.70042,297.96,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,274,1.17,N,0
36.98411,126.68678,302.03,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,271.74,0.9,N,0
36.98341,126.69106,303.55,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,276.22,1.33,N,0
36.98065,126.70815,309.43,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,275.42,2.2,N,0
36.98014,126.69024,299.55,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,272.42,0.72,N,0
36.86498,126.57836,304.52,0.38,0.36,2020-01-15,1726,N20,VIIRS,n,2,266.51,0.8,N,0
36.02358,129.39252,295.12,0.45,0.39,2020-01-15,1726,N20,VIIRS,n,2,275.37,1.41,N,3
35.97207,126.60925,303.91,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,273.83,0.93,N,2
35.15633,128.8531,299.65,0.44,0.38,2020-01-15,1726,N20,VIIRS,n,2,268.96,0.66,N,2
35.08369,128.98824,318.62,0.44,0.39,2020-01-15,1726,N20,VIIRS,n,2,263.68,2.54,N,2
35.09644,128.86189,309.99,0.44,0.38,2020-01-15,1726,N20,VIIRS,n,2,259.55,1.57,N,0
37.42632,129.17996,300.99,0.42,0.38,2020-01-15,1726,N20,VIIRS,n,2,262.32,0.98,N,0
37.48387,129.0547,313.65,0.42,0.38,2020-01-15,1726,N20,VIIRS,n,2,266.98,1.88,N,0
37.59478,129.01289,311.04,0.42,0.38,2020-01-15,1726,N20,VIIRS,n,2,272.4,1.67,N,0
37.57082,126.6275,295.06,0.38,0.36,2020-01-15,1726,N20,VIIRS,n,2,264.02,0.37,N,2
36.98771,126.72773,336.47,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,271.99,4.78,N,3
36.98859,126.70126,301.39,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,273.01,1.36,N,2
36.98513,126.72262,311.86,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,270.8,1.11,N,0
36.98324,126.71325,325.62,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,275.77,2.2,N,0
36.98669,126.69188,301.35,0.39,0.36,2020-01-15,1726,N20,VIIRS,n,2,273.38,1.33,N,2
35.99794,129.39738,330.16,0.4,0.44,2020-01-16,0446,N20,VIIRS,n,2,284.44,3.79,D,0
35.80775,126.97742,327.25,0.46,0.39,2020-01-16,0446,N20,VIIRS,n,2,279.89,3.15,D,0
35.80635,126.97521,334.77,0.46,0.39,2020-01-16,0446,N20,VIIRS,n,2,279.88,4.88,D,0
36.98644,126.72887,332.99,0.46,0.39,2020-01-16,0447,N20,VIIRS,n,2,283.73,6.14,D,0
36.98215,126.6925,332.4,0.46,0.39,2020-01-16,0447,N20,VIIRS,n,2,284.74,4.05,D,0
36.981,126.71391,328.78,0.46,0.39,2020-01-16,0447,N20,VIIRS,n,2,285.81,3.99,D,0
37.42353,129.17313,299.07,0.4,0.37,2020-01-16,1707,N20,VIIRS,n,2,269.23,0.73,N,0
37.59611,129.01144,311.49,0.41,0.37,2020-01-16,1707,N20,VIIRS,n,2,268.74,1.94,N,0
37.42627,129.17831,302.29,0.4,0.37,2020-01-16,1707,N20,VIIRS,n,2,269.64,1.19,N,0
36.98389,126.70912,320.77,0.48,0.4,2020-01-16,1707,N20,VIIRS,n,2,263.72,3.06,N,0
35.09763,128.86296,325.94,0.39,0.36,2020-01-17,0427,N20,VIIRS,n,2,280.95,2.39,D,2
36.9824,126.69154,332.3,0.39,0.36,2020-01-17,0428,N20,VIIRS,n,2,279.09,4.04,D,0
36.98253,126.71387,329.53,0.39,0.36,2020-01-17,0428,N20,VIIRS,n,2,279.58,2.77,D,0
36.9828,126.68991,303.33,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,273.18,1.93,N,0
36.98751,126.6905,299.7,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,272.26,1.19,N,2
36.98604,126.69017,305.64,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,274.2,3.1,N,2
36.98449,126.70883,320.79,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,274.59,3.69,N,0
37.49253,126.64143,300.15,0.56,0.51,2020-01-17,1648,N20,VIIRS,n,2,269.77,1.27,N,0
36.98764,126.72799,301.43,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,269.83,1.63,N,3
36.98607,126.70921,324.45,0.55,0.51,2020-01-17,1648,N20,VIIRS,n,2,273.99,3.93,N,2
36.98237,126.70924,329.69,0.54,0.42,2020-01-18,0409,N20,VIIRS,n,2,290.56,6.1,D,0
34.88907,127.46255,337.28,0.54,0.42,2020-01-18,0409,N20,VIIRS,n,2,285.58,3.01,D,0
36.98597,126.72696,327.86,0.54,0.42,2020-01-18,0409,N20,VIIRS,n,2,284.95,4.6,D,0
36.0057,129.38409,298.27,0.35,0.57,2020-01-18,1630,N20,VIIRS,n,2,277.03,1.06,N,3
36.00463,129.39981,302,0.35,0.57,2020-01-18,1630,N20,VIIRS,n,2,276.36,1.17,N,0
35.08711,128.98997,305.53,0.36,0.58,2020-01-18,1630,N20,VIIRS,n,2,274.56,1.22,N,2
