latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,datetime
35.9891,128.2599,313.9,1.2,1.1,Aqua,MODIS,42,61.03,298.1,10.8,D,0,2023-10-31 04:47:00
36.2854,126.8784,305.2,1.3,1.1,Aqua,MODIS,43,61.03,294.5,6.7,D,0,2023-10-31 04:47:00
37.4846,127.8758,302.1,1.1,1.1,Aqua,MODIS,50,61.03,290.0,6.0,D,0,2023-10-31 04:47:00
37.9358,127.7327,302.8,1.1,1.1,Aqua,MODIS,26,61.03,290.2,4.2,D,2,2023-10-31 04:47:00
38.2452,128.2037,307.2,1.1,1.0,Aqua,MODIS,65,61.03,290.2,8.8,D,0,2023-10-31 04:47:00
36.005,129.3846,309.3,1.1,1.0,Terra,MODIS,59,61.03,296.5,5.9,D,2,2023-11-01 01:38:00
36.0035,129.3961,310.6,1.1,1.0,Terra,MODIS,61,61.03,298.1,6.9,D,2,2023-11-01 01:38:00
36.9872,126.6956,309.2,1.6,1.2,Terra,MODIS,0,61.03,296.9,10.9,D,2,2023-11-02 02:19:00
36.9839,126.7125,310.7,1.6,1.2,Terra,MODIS,53,61.03,297.3,13.0,D,2,2023-11-02 02:19:00
36.6414,127.3613,305.9,2.0,1.4,Aqua,MODIS,57,61.03,295.7,10.3,D,0,2023-11-02 04:32:00
36.9813,126.707,301.7,1.2,1.1,Terra,MODIS,43,61.03,289.9,8.2,N,2,2023-11-02 13:21:00
36.9829,126.6975,310.8,1.1,1.0,Aqua,MODIS,57,61.03,292.7,8.5,D,2,2023-11-03 05:13:00
36.4701,127.9108,300.2,1.0,1.0,Aqua,MODIS,0,61.03,285.8,2.2,D,0,2023-11-05 04:58:00
35.9948,129.3857,304.5,1.1,1.1,Aqua,MODIS,52,61.03,293.0,5.3,D,2,2023-11-07 04:43:00
37.4812,129.0554,303.2,1.1,1.1,Aqua,MODIS,55,61.03,291.5,7.7,D,2,2023-11-07 04:43:00
36.0018,129.3966,305.3,1.3,1.1,Terra,MODIS,46,61.03,294.2,7.7,D,2,2023-11-08 01:29:00
36.9828,126.7007,302.7,1.2,1.1,Terra,MODIS,22,61.03,288.8,5.7,D,2,2023-11-09 02:09:00
36.9833,126.7054,303.7,1.0,1.0,Aqua,MODIS,49,61.03,289.1,7.0,D,2,2023-11-10 05:10:00
36.9847,126.7252,308.0,1.1,1.0,Aqua,MODIS,38,61.03,282.7,10.8,D,2,2023-11-12 04:55:00
36.9895,126.6988,308.0,1.5,1.2,Terra,MODIS,0,61.03,284.4,18.1,D,2,2023-11-13 01:36:00
36.9833,126.7021,302.8,1.5,1.2,Terra,MODIS,41,61.03,286.9,11.3,D,2,2023-11-14 02:16:00
35.1582,127.9594,301.7,1.6,1.2,Aqua,MODIS,42,61.03,285.6,12.2,D,2,2023-11-14 04:39:00
35.2422,128.1613,301.4,1.5,1.2,Aqua,MODIS,44,61.03,287.3,10.0,D,0,2023-11-14 04:39:00
37.4797,129.0524,300.6,1.2,1.1,Aqua,MODIS,39,61.03,287.7,7.7,D,2,2023-11-14 04:40:00
35.8406,128.4187,300.8,1.1,1.0,Aqua,MODIS,39,61.03,287.7,5.8,D,0,2023-11-19 04:51:00
36.9828,126.7116,300.4,1.0,1.0,Terra,MODIS,27,61.03,280.6,7.9,N,2,2023-11-21 13:09:00
36.9756,126.7083,301.4,1.2,1.1,Aqua,MODIS,43,61.03,288.4,6.4,D,2,2023-11-22 05:17:00
37.4816,129.0585,304.6,1.0,1.0,Terra,MODIS,59,61.03,290.8,6.2,D,2,2023-11-23 01:49:00
34.8103,126.7758,300.2,1.0,1.0,Terra,MODIS,32,61.03,287.9,4.3,D,0,2023-11-23 01:50:00
36.9864,126.692,303.4,1.0,1.0,Terra,MODIS,32,61.03,288.1,5.4,D,2,2023-11-23 01:50:00
36.9849,126.7035,310.0,1.0,1.0,Terra,MODIS,69,61.03,290.4,10.5,D,2,2023-11-23 01:50:00
36.9833,126.7149,303.9,1.0,1.0,Terra,MODIS,43,61.03,289.4,6.2,D,2,2023-11-23 01:50:00
35.2484,128.1612,303.6,1.0,1.0,Terra,MODIS,57,61.03,289.3,5.5,D,0,2023-11-23 01:50:00
35.0952,128.8615,305.9,1.0,1.0,Terra,MODIS,47,61.03,291.3,6.3,D,2,2023-11-23 01:50:00
36.9829,126.7286,303.7,1.0,1.0,Terra,MODIS,43,61.03,280.2,8.4,D,2,2023-11-28 01:57:00
36.0171,129.1793,300.7,1.0,1.0,Terra,MODIS,40,61.03,275.3,8.5,D,0,2023-11-30 01:40:00
36.9827,126.7085,303.4,1.3,1.1,Aqua,MODIS,55,61.03,275.1,15.1,N,2,2023-12-02 17:40:00
35.938,126.6242,313.8,1.1,1.0,Terra,MODIS,0,61.03,279.7,16.8,D,0,2023-12-03 02:04:00
34.9464,126.3267,302.5,1.1,1.0,Terra,MODIS,46,61.03,280.9,7.9,D,0,2023-12-03 02:04:00
36.9784,126.7041,300.2,1.4,1.2,Aqua,MODIS,25,61.03,286.2,8.6,D,2,2023-12-04 05:24:00
35.9225,128.9179,300.2,1.8,1.3,Terra,MODIS,28,61.03,284.1,11.4,D,0,2023-12-08 02:10:00
36.9902,126.7003,306.4,1.3,1.1,Terra,MODIS,0,61.03,287.6,8.6,D,2,2023-12-08 02:10:00
36.9827,126.6905,304.8,1.2,1.1,Aqua,MODIS,39,61.03,290.1,7.5,D,2,2023-12-08 04:54:00
36.9849,126.7032,306.7,1.2,1.1,Aqua,MODIS,59,61.03,291.2,8.9,D,2,2023-12-08 04:54:00
37.4839,129.0521,303.4,1.0,1.0,Aqua,MODIS,56,61.03,290.3,5.9,D,2,2023-12-08 04:54:00
36.9844,126.7022,311.0,1.0,1.0,Terra,MODIS,81,61.03,286.3,13.9,N,2,2023-12-08 13:12:00
36.9829,126.6907,300.0,1.0,1.0,Terra,MODIS,2,61.03,284.8,6.7,N,2,2023-12-08 13:12:00
36.9853,126.7265,301.5,1.0,1.0,Terra,MODIS,18,61.03,285.8,4.9,D,2,2023-12-10 01:53:00
36.9887,126.6986,304.1,1.0,1.0,Terra,MODIS,58,61.03,274.0,11.4,N,2,2023-12-27 12:59:00
