latitude,longitude,brightness,scan,track,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,datetime
37.0718,127.5181,301.7,1.0,1.0,Terra,MODIS,36,6.03,290.0,4.2,D,0,2020-10-29 02:28:00
35.8564,128.798,303.7,1.1,1.1,Terra,MODIS,52,6.03,292.7,4.8,D,2,2020-10-29 02:28:00
35.8544,128.8101,305.0,1.1,1.1,Terra,MODIS,60,6.03,291.7,6.0,D,2,2020-10-29 02:28:00
35.842,128.4221,302.3,1.1,1.0,Terra,MODIS,39,6.03,290.2,5.4,D,0,2020-10-29 02:28:00
35.3124,128.3163,306.2,1.1,1.0,Terra,MODIS,58,6.03,292.9,5.9,D,0,2020-10-29 02:28:00
35.0445,127.5723,305.5,1.0,1.0,Terra,MODIS,62,6.03,289.7,7.8,D,0,2020-10-29 02:28:00
34.8187,126.7697,302.1,1.1,1.0,Terra,MODIS,51,6.03,289.3,5.4,D,0,2020-10-31 02:16:00
37.4881,129.0549,301.4,1.3,1.1,Terra,MODIS,47,6.03,290.2,6.6,D,2,2020-11-02 02:03:00
37.479,129.0473,300.6,1.1,1.0,Aqua,MODIS,40,6.03,287.1,7.3,D,2,2020-11-03 04:25:00
36.0019,129.3896,303.0,1.7,1.3,Terra,MODIS,41,6.03,290.5,10.8,D,2,2020-11-04 01:51:00
36.9855,126.6927,302.0,1.7,1.3,Aqua,MODIS,0,6.03,290.5,9.8,D,2,2020-11-04 05:08:00
37.0976,127.4862,300.9,1.1,1.0,Terra,MODIS,43,6.03,286.6,4.6,D,0,2020-11-05 02:34:00
36.9864,126.7011,308.9,1.0,1.0,Terra,MODIS,59,6.03,291.6,8.3,D,2,2020-11-05 02:34:00
37.0069,126.3965,300.5,1.0,1.0,Terra,MODIS,25,6.03,288.2,3.5,D,2,2020-11-05 02:34:00
36.9261,126.7825,300.9,1.1,1.0,Terra,MODIS,41,6.03,287.3,3.9,D,0,2020-11-05 02:34:00
36.6791,126.422,305.0,1.0,1.0,Terra,MODIS,60,6.03,289.5,5.9,D,0,2020-11-05 02:34:00
36.6773,126.4334,301.1,1.0,1.0,Terra,MODIS,39,6.03,289.6,3.4,D,0,2020-11-05 02:34:00
36.0032,129.3921,307.0,1.4,1.2,Terra,MODIS,49,6.03,294.3,9.0,D,2,2020-11-05 02:34:00
34.896,126.7181,300.0,1.1,1.0,Terra,MODIS,18,6.03,287.2,4.1,D,0,2020-11-05 02:35:00
35.9966,129.3865,307.7,1.5,1.2,Aqua,MODIS,50,6.03,296.1,10.6,D,2,2020-11-05 04:12:00
37.4829,129.0527,310.0,1.0,1.0,Terra,MODIS,69,6.03,294.9,8.8,D,2,2020-11-07 02:22:00
36.9824,126.6978,314.4,1.0,1.0,Terra,MODIS,65,6.03,294.2,11.0,D,2,2020-11-07 02:22:00
36.9809,126.7093,313.2,1.0,1.0,Terra,MODIS,73,6.03,294.5,10.0,D,2,2020-11-07 02:22:00
36.0704,129.2643,304.7,1.0,1.0,Terra,MODIS,56,6.03,291.3,5.3,D,0,2020-11-07 02:22:00
36.0039,129.3949,310.5,1.0,1.0,Terra,MODIS,61,6.03,296.7,7.3,D,2,2020-11-07 02:22:00
34.8087,126.7729,307.0,1.0,1.0,Terra,MODIS,60,6.03,290.7,6.9,D,0,2020-11-07 02:22:00
36.4387,127.6361,314.0,1.0,1.0,Aqua,MODIS,74,6.03,287.5,13.9,D,0,2020-11-08 04:43:00
36.4372,127.625,304.5,1.0,1.0,Aqua,MODIS,59,6.03,286.7,7.3,D,0,2020-11-08 04:43:00
36.4477,127.6342,335.1,1.0,1.0,Aqua,MODIS,89,6.03,287.2,36.7,D,0,2020-11-08 04:43:00
36.4461,127.623,327.6,1.0,1.0,Aqua,MODIS,85,6.03,287.0,26.7,D,0,2020-11-08 04:43:00
36.9802,126.7087,306.4,1.0,1.0,Aqua,MODIS,25,6.03,293.0,6.4,D,2,2020-11-08 04:43:00
37.4778,129.0547,300.1,1.1,1.0,Aqua,MODIS,25,6.03,289.1,5.5,D,2,2020-11-08 04:43:00
36.9822,126.6935,302.8,1.4,1.2,Terra,MODIS,38,6.03,289.0,7.6,D,2,2020-11-09 02:10:00
36.9806,126.7089,305.1,1.4,1.2,Terra,MODIS,57,6.03,289.2,10.0,D,2,2020-11-09 02:10:00
36.0034,129.387,302.4,1.0,1.0,Terra,MODIS,39,6.03,291.0,4.6,D,2,2020-11-09 02:10:00
36.9849,126.6998,308.0,1.0,1.0,Aqua,MODIS,73,6.03,280.6,13.2,N,2,2020-11-09 17:28:00
36.9833,126.7113,300.7,1.0,1.0,Aqua,MODIS,32,6.03,280.8,8.8,N,2,2020-11-09 17:28:00
36.9885,126.7011,306.8,1.7,1.3,Terra,MODIS,0,6.03,289.8,16.5,D,2,2020-11-10 02:52:00
34.5287,126.7098,317.6,1.3,1.1,Aqua,MODIS,78,6.03,290.1,23.0,D,2,2020-11-10 04:30:00
35.0947,128.8664,304.0,1.0,1.0,Aqua,MODIS,38,6.03,293.8,5.4,D,2,2020-11-10 04:30:00
35.3036,128.3103,304.1,1.1,1.0,Aqua,MODIS,51,6.03,292.5,4.8,D,0,2020-11-10 04:30:00
35.4444,127.828,301.5,1.1,1.1,Aqua,MODIS,31,6.03,286.8,5.6,D,0,2020-11-10 04:30:00
35.4589,127.7986,307.5,1.1,1.1,Aqua,MODIS,65,6.03,290.6,9.7,D,0,2020-11-10 04:30:00
35.8388,128.4202,300.5,1.1,1.0,Aqua,MODIS,30,6.03,289.5,4.6,D,0,2020-11-10 04:30:00
35.9894,128.263,303.7,1.1,1.0,Aqua,MODIS,38,6.03,290.7,6.4,D,0,2020-11-10 04:31:00
35.7653,126.8087,305.5,1.2,1.1,Aqua,MODIS,58,6.03,292.3,6.1,D,0,2020-11-10 04:31:00
36.2872,128.6787,303.8,1.0,1.0,Aqua,MODIS,57,6.03,288.8,6.4,D,0,2020-11-10 04:31:00
36.4536,127.7993,301.1,1.1,1.0,Aqua,MODIS,44,6.03,288.5,5.3,D,0,2020-11-10 04:31:00
36.9826,126.6914,310.4,1.2,1.1,Aqua,MODIS,36,6.03,291.6,10.8,D,2,2020-11-10 04:31:00
37.4816,129.0549,304.5,1.0,1.0,Aqua,MODIS,59,6.03,288.4,8.1,D,2,2020-11-10 04:31:00
37.6935,127.3999,307.5,1.1,1.0,Aqua,MODIS,66,6.03,284.7,11.4,D,0,2020-11-10 04:31:00
37.6915,127.3875,308.9,1.1,1.0,Aqua,MODIS,68,6.03,286.1,12.2,D,0,2020-11-10 04:31:00
37.9531,126.8221,300.9,1.1,1.1,Aqua,MODIS,31,6.03,286.3,5.0,D,0,2020-11-10 04:31:00
37.951,126.8094,370.6,1.1,1.1,Aqua,MODIS,100,6.03,292.2,143.0,D,0,2020-11-10 04:31:00
37.9489,126.7968,305.8,1.1,1.1,Aqua,MODIS,62,6.03,287.0,8.8,D,0,2020-11-10 04:31:00
38.2723,128.1201,300.9,1.0,1.0,Aqua,MODIS,27,6.03,284.0,5.7,D,0,2020-11-10 04:31:00
37.4868,129.0533,300.8,1.5,1.2,Terra,MODIS,42,6.03,288.5,8.8,D,2,2020-11-11 01:57:00
36.9813,126.6942,301.2,2.1,1.4,Terra,MODIS,0,6.03,289.5,12.6,D,2,2020-11-11 01:57:00
36.1846,128.4804,310.1,1.1,1.0,Aqua,MODIS,79,6.03,275.9,17.1,N,0,2020-11-11 17:15:00
36.9834,126.7309,303.4,1.2,1.1,Terra,MODIS,34,6.03,291.6,4.7,D,2,2020-11-12 02:40:00
36.158,128.1611,302.3,1.5,1.2,Aqua,MODIS,30,6.03,291.1,6.6,D,0,2020-11-12 04:18:00
37.4795,129.0532,304.9,1.2,1.1,Aqua,MODIS,60,6.03,293.0,8.0,D,2,2020-11-12 04:19:00
36.0021,129.4008,305.0,2.2,1.4,Terra,MODIS,0,6.03,293.6,14.8,D,2,2020-11-13 01:45:00
36.9844,126.6985,307.0,1.0,1.0,Terra,MODIS,65,6.03,291.9,6.5,D,2,2020-11-14 02:28:00
36.9827,126.7096,308.1,1.0,1.0,Terra,MODIS,66,6.03,293.2,7.0,D,2,2020-11-14 02:28:00
36.2913,126.8855,300.0,1.0,1.0,Terra,MODIS,5,6.03,289.5,3.3,D,0,2020-11-14 02:28:00
35.9415,128.8914,302.1,1.1,1.1,Terra,MODIS,43,6.03,290.8,4.3,D,2,2020-11-14 02:28:00
35.8448,128.4186,301.9,1.1,1.0,Terra,MODIS,25,6.03,289.6,5.1,D,0,2020-11-14 02:28:00
35.5317,127.6075,300.6,1.0,1.0,Terra,MODIS,35,6.03,288.8,4.5,D,0,2020-11-14 02:28:00
35.0469,127.5683,302.9,1.0,1.0,Terra,MODIS,54,6.03,291.0,5.5,D,0,2020-11-14 02:28:00
34.9312,127.3664,301.6,1.0,1.0,Terra,MODIS,48,6.03,289.4,4.9,D,0,2020-11-14 02:28:00
34.9294,127.3776,304.8,1.0,1.0,Terra,MODIS,60,6.03,290.5,6.8,D,0,2020-11-14 02:28:00
34.9683,126.7722,302.6,1.0,1.0,Terra,MODIS,53,6.03,290.7,3.6,D,0,2020-11-14 02:29:00
34.9666,126.7831,301.5,1.0,1.0,Terra,MODIS,45,6.03,290.8,3.1,D,0,2020-11-14 02:29:00
34.8114,126.7695,311.1,1.0,1.0,Terra,MODIS,71,6.03,290.8,10.7,D,0,2020-11-14 02:29:00
34.5058,127.3596,305.0,1.0,1.0,Terra,MODIS,46,6.03,291.9,6.4,D,0,2020-11-14 02:29:00
35.2763,126.4756,306.7,1.0,1.0,Aqua,MODIS,64,6.03,293.0,5.0,D,0,2020-11-15 04:49:00
37.4825,129.0499,305.9,1.0,1.0,Terra,MODIS,62,6.03,291.7,6.9,D,2,2020-11-16 02:15:00
36.9857,126.6892,302.3,1.2,1.1,Terra,MODIS,0,6.03,291.0,4.8,D,2,2020-11-16 02:16:00
36.9841,126.7021,304.9,1.2,1.1,Terra,MODIS,45,6.03,292.7,6.8,D,2,2020-11-16 02:16:00
36.9825,126.715,303.4,1.2,1.1,Terra,MODIS,41,6.03,291.5,5.4,D,2,2020-11-16 02:16:00
36.0041,129.3889,308.7,1.0,1.0,Terra,MODIS,51,6.03,291.8,6.2,D,2,2020-11-16 02:16:00
36.0025,129.3998,307.5,1.0,1.0,Terra,MODIS,50,6.03,292.3,5.3,D,2,2020-11-16 02:16:00
34.8172,126.7708,301.5,1.1,1.0,Terra,MODIS,48,6.03,290.9,4.5,D,0,2020-11-16 02:16:00
36.9838,126.7063,304.7,1.0,1.0,Terra,MODIS,56,6.03,288.0,7.6,D,2,2020-11-21 02:34:00
36.6929,126.5024,301.8,1.0,1.0,Terra,MODIS,49,6.03,285.6,6.2,D,0,2020-11-21 02:34:00
36.9846,126.7272,305.1,1.0,1.0,Terra,MODIS,37,6.03,282.5,8.0,D,2,2020-11-23 02:22:00
37.4827,129.0551,303.9,1.1,1.0,Terra,MODIS,57,6.03,286.3,8.5,D,2,2020-11-25 02:09:00
35.092,128.8562,301.4,1.0,1.0,Aqua,MODIS,0,6.03,290.0,5.0,D,2,2020-11-26 04:30:00
35.9884,128.2644,302.1,1.1,1.0,Aqua,MODIS,23,6.03,288.2,5.6,D,0,2020-11-26 04:31:00
36.9838,126.7068,302.0,1.2,1.1,Aqua,MODIS,47,6.03,287.3,6.9,D,2,2020-11-26 04:31:00
37.4804,129.0561,300.5,1.0,1.0,Aqua,MODIS,38,6.03,286.0,6.1,D,2,2020-11-26 04:31:00
35.9986,129.3972,300.5,1.0,1.0,Terra,MODIS,36,6.03,283.4,4.8,D,2,2020-12-02 02:16:00
35.9997,129.3913,300.2,1.6,1.2,Aqua,MODIS,26,6.03,286.6,10.2,D,2,2020-12-08 04:55:00
35.6929,126.8512,300.9,1.0,1.0,Aqua,MODIS,42,6.03,285.4,5.1,D,0,2020-12-10 04:43:00
36.2303,128.079,302.1,1.1,1.0,Aqua,MODIS,51,6.03,282.2,8.5,D,0,2020-12-12 04:31:00
37.4818,129.0501,300.8,1.0,1.0,Aqua,MODIS,42,6.03,284.0,6.9,D,2,2020-12-12 04:31:00
35.9491,127.0252,301.5,1.0,1.0,Aqua,MODIS,47,6.03,276.9,8.0,D,0,2020-12-19 04:37:00
36.6336,126.3737,300.5,1.1,1.0,Aqua,MODIS,0,6.03,275.5,8.4,D,0,2020-12-19 04:37:00
36.9833,126.7035,317.5,1.0,1.0,Terra,MODIS,95,6.03,279.9,20.2,N,2,2020-12-23 13:37:00
36.9817,126.6925,301.1,1.0,1.0,Terra,MODIS,37,6.03,278.2,8.4,N,2,2020-12-23 13:37:00
36.9817,126.69,302.0,1.2,1.1,Aqua,MODIS,31,6.03,280.9,8.6,D,2,2020-12-24 04:55:00
36.9839,126.6952,303.3,1.0,1.0,Terra,MODIS,48,6.03,281.5,7.7,D,2,2020-12-25 02:22:00
36.9824,126.7067,307.8,1.0,1.0,Terra,MODIS,66,6.03,283.0,10.7,D,2,2020-12-25 02:22:00
36.2286,128.0796,309.8,1.1,1.0,Aqua,MODIS,65,6.03,284.6,12.8,D,0,2020-12-28 04:31:00
36.9808,126.7051,303.5,1.2,1.1,Aqua,MODIS,49,6.03,288.5,8.2,D,2,2020-12-28 04:31:00
37.4801,129.0493,304.0,1.0,1.0,Aqua,MODIS,58,6.03,288.3,7.5,D,2,2020-12-28 04:31:00
34.5424,126.6543,303.1,1.1,1.0,Aqua,MODIS,48,6.03,283.8,7.5,D,0,2021-01-20 04:36:00
36.6873,126.498,302.4,1.1,1.0,Aqua,MODIS,52,6.03,282.3,7.4,D,0,2021-01-20 04:37:00
36.9837,126.7122,307.9,1.0,1.0,Terra,MODIS,63,6.03,287.4,10.0,D,2,2021-01-24 02:34:00
35.7288,126.9533,311.8,1.1,1.0,Terra,MODIS,72,6.03,285.2,13.7,D,0,2021-01-24 02:34:00
35.9635,127.0427,302.2,1.1,1.0,Terra,MODIS,51,6.03,285.7,5.8,D,0,2021-01-24 02:34:00
35.696,126.9393,302.3,1.1,1.0,Terra,MODIS,52,6.03,284.7,6.9,D,0,2021-01-24 02:34:00
36.0042,129.3828,300.0,1.1,1.0,Aqua,MODIS,14,6.03,289.3,5.9,D,2,2021-01-27 04:43:00
35.7814,126.8313,301.0,1.0,1.0,Aqua,MODIS,44,6.03,281.7,6.3,D,0,2021-01-27 04:43:00
35.9194,128.9074,302.5,1.1,1.0,Aqua,MODIS,18,6.03,285.2,5.6,D,0,2021-01-27 04:43:00
36.0029,129.3899,300.2,1.0,1.0,Terra,MODIS,28,6.03,286.6,4.9,D,2,2021-01-28 02:09:00
35.9283,128.8995,301.3,1.6,1.2,Terra,MODIS,46,6.03,281.6,12.5,D,0,2021-01-31 02:40:00
36.9902,126.7228,306.2,1.2,1.1,Terra,MODIS,47,6.03,278.8,11.0,D,2,2021-01-31 02:40:00
36.9864,126.7045,304.3,1.0,1.0,Terra,MODIS,51,6.03,279.1,8.9,D,2,2021-02-02 02:27:00
36.9774,126.6979,308.0,1.0,1.0,Aqua,MODIS,59,6.03,283.1,10.4,D,2,2021-02-03 04:49:00
35.2489,128.158,301.8,1.3,1.1,Aqua,MODIS,32,6.03,289.3,5.9,D,0,2021-02-07 04:24:00
35.2476,128.1495,302.8,1.3,1.1,Aqua,MODIS,36,6.03,290.1,6.3,D,0,2021-02-07 04:24:00
36.1802,127.0203,301.3,1.4,1.2,Aqua,MODIS,28,6.03,283.7,7.2,D,0,2021-02-07 04:25:00
34.8545,127.3235,305.1,1.7,1.3,Aqua,MODIS,61,6.03,283.3,18.0,D,2,2021-02-08 05:07:00
36.9818,126.7076,302.4,1.0,1.0,Terra,MODIS,52,6.03,283.7,6.6,D,2,2021-02-09 02:33:00
37.9344,127.7434,317.9,1.1,1.0,Terra,MODIS,78,6.03,276.4,21.9,D,2,2021-02-09 02:33:00
37.9364,127.7311,315.5,1.1,1.0,Terra,MODIS,72,6.03,276.3,19.4,D,2,2021-02-09 02:33:00
36.1203,127.0463,301.2,1.1,1.0,Terra,MODIS,45,6.03,280.1,6.2,D,0,2021-02-09 02:34:00
35.9473,127.0279,304.6,1.1,1.0,Terra,MODIS,59,6.03,280.3,8.5,D,0,2021-02-09 02:34:00
34.9722,126.6962,306.4,1.1,1.0,Terra,MODIS,63,6.03,282.0,10.2,D,0,2021-02-09 02:34:00
34.9041,126.722,300.1,1.1,1.0,Terra,MODIS,29,6.03,280.3,6.7,D,0,2021-02-09 02:34:00
36.1615,127.125,300.4,1.1,1.0,Terra,MODIS,36,6.03,279.2,6.9,D,0,2021-02-09 02:34:00
35.9986,129.3902,303.8,1.6,1.2,Aqua,MODIS,30,6.03,290.1,9.4,D,2,2021-02-10 04:55:00
35.9985,129.396,302.8,1.6,1.2,Aqua,MODIS,41,6.03,290.2,9.6,D,2,2021-02-10 04:55:00
36.8589,126.5728,300.1,1.0,1.0,Aqua,MODIS,28,6.03,288.6,3.7,D,0,2021-02-12 04:43:00
35.3792,126.4964,300.3,1.0,1.0,Aqua,MODIS,31,6.03,288.5,3.4,D,0,2021-02-12 04:43:00
35.1548,127.9431,300.3,1.0,1.0,Aqua,MODIS,27,6.03,289.2,3.9,D,2,2021-02-12 04:43:00
36.6515,127.384,301.8,1.3,1.1,Terra,MODIS,49,6.03,285.0,7.3,D,0,2021-02-13 02:09:00
37.4858,129.0584,302.1,1.1,1.0,Terra,MODIS,51,6.03,288.1,5.8,D,2,2021-02-13 02:09:00
38.1123,128.6232,305.4,1.0,1.0,Terra,MODIS,30,6.03,269.6,12.7,N,0,2021-02-18 13:31:00
36.9782,126.7112,303.8,1.2,1.1,Terra,MODIS,40,6.03,287.9,5.1,D,2,2021-02-20 02:15:00
37.4809,129.0589,302.0,1.0,1.0,Terra,MODIS,47,6.03,289.2,4.5,D,2,2021-02-20 02:15:00
37.4825,129.0476,301.5,1.0,1.0,Terra,MODIS,45,6.03,290.1,4.4,D,2,2021-02-20 02:15:00
37.6829,126.8551,301.0,2.1,1.4,Terra,MODIS,44,6.03,287.2,11.3,D,2,2021-02-21 02:58:00
34.8134,126.7577,304.8,1.1,1.0,Aqua,MODIS,45,6.03,293.8,4.1,D,0,2021-02-21 04:36:00
35.0446,127.5697,310.1,1.0,1.0,Aqua,MODIS,65,6.03,296.5,7.6,D,0,2021-02-21 04:36:00
34.8298,127.3184,308.2,1.0,1.0,Aqua,MODIS,56,6.03,296.8,5.4,D,0,2021-02-21 04:36:00
34.9668,126.9542,309.5,1.1,1.0,Aqua,MODIS,64,6.03,295.9,7.1,D,0,2021-02-21 04:36:00
35.6304,126.708,304.3,1.1,1.0,Aqua,MODIS,53,6.03,293.9,4.0,D,0,2021-02-21 04:37:00
36.0801,127.0287,314.8,1.0,1.0,Aqua,MODIS,73,6.03,295.3,9.5,D,0,2021-02-21 04:37:00
35.2835,127.2047,307.1,1.0,1.0,Aqua,MODIS,60,6.03,293.8,5.9,D,0,2021-02-21 04:37:00
36.1931,126.7504,302.3,1.1,1.0,Aqua,MODIS,21,6.03,291.7,3.7,D,0,2021-02-21 04:37:00
36.0386,126.9438,309.4,1.0,1.0,Aqua,MODIS,64,6.03,294.8,5.5,D,0,2021-02-21 04:37:00
36.0783,127.0172,308.4,1.0,1.0,Aqua,MODIS,60,6.03,294.4,4.7,D,0,2021-02-21 04:37:00
36.1172,127.0377,305.3,1.0,1.0,Aqua,MODIS,54,6.03,293.7,3.9,D,0,2021-02-21 04:37:00
36.1586,127.1221,308.0,1.0,1.0,Aqua,MODIS,62,6.03,294.3,5.5,D,0,2021-02-21 04:37:00
37.1203,128.4283,303.2,1.0,1.0,Aqua,MODIS,54,6.03,292.5,4.1,D,0,2021-02-21 04:37:00
36.1909,127.1496,308.6,1.0,1.0,Aqua,MODIS,48,6.03,293.6,6.2,D,0,2021-02-21 04:37:00
35.7625,126.9582,314.0,1.1,1.0,Aqua,MODIS,72,6.03,295.9,9.3,D,0,2021-02-21 04:37:00
35.7752,126.9194,309.2,1.1,1.0,Aqua,MODIS,65,6.03,295.5,5.6,D,0,2021-02-21 04:37:00
35.7788,126.8827,309.5,1.1,1.0,Aqua,MODIS,66,6.03,294.3,6.5,D,0,2021-02-21 04:37:00
36.206,126.9504,316.7,1.0,1.0,Aqua,MODIS,65,6.03,293.7,13.3,D,0,2021-02-21 04:37:00
34.9979,126.9293,330.4,1.1,1.0,Aqua,MODIS,86,6.03,295.9,29.2,D,0,2021-02-21 04:37:00
34.996,126.9177,319.6,1.1,1.0,Aqua,MODIS,78,6.03,295.4,16.0,D,0,2021-02-21 04:37:00
38.1709,127.3973,301.4,1.0,1.0,Aqua,MODIS,47,6.03,289.1,4.3,D,0,2021-02-21 04:37:00
37.4835,129.0449,306.4,1.0,1.0,Aqua,MODIS,48,6.03,296.2,4.8,D,2,2021-02-21 04:37:00
36.1972,127.2449,307.7,1.8,1.3,Terra,MODIS,72,6.03,283.8,25.2,N,0,2021-02-21 14:01:00
35.9997,129.396,309.5,1.2,1.1,Terra,MODIS,51,6.03,297.3,6.7,D,2,2021-02-22 02:03:00
36.9031,126.5565,316.0,1.1,1.1,Aqua,MODIS,76,6.03,284.1,16.4,D,0,2021-02-26 04:55:00
36.9842,126.6994,304.4,1.0,1.0,Terra,MODIS,60,6.03,280.5,10.9,N,2,2021-03-04 13:43:00
36.9844,126.7067,301.4,3.3,1.7,Terra,MODIS,0,6.03,288.6,28.0,D,2,2021-03-05 01:44:00
36.9784,126.7107,306.0,1.4,1.2,Aqua,MODIS,51,6.03,294.7,9.0,D,2,2021-03-05 05:02:00
34.6283,126.8807,304.7,1.1,1.0,Aqua,MODIS,60,6.03,286.7,6.5,D,0,2021-03-09 04:36:00
36.4324,128.1883,302.5,1.7,1.3,Terra,MODIS,51,6.03,289.2,8.9,D,0,2021-03-11 02:45:00
36.1321,126.9861,307.0,1.4,1.2,Aqua,MODIS,55,6.03,294.8,7.1,D,0,2021-03-11 04:25:00
37.716,126.8027,307.1,1.3,1.1,Aqua,MODIS,65,6.03,292.4,7.6,D,0,2021-03-11 04:25:00
36.1844,127.0349,307.6,1.4,1.2,Aqua,MODIS,48,6.03,295.1,6.6,D,0,2021-03-11 04:25:00
36.2471,126.8661,313.0,1.4,1.2,Aqua,MODIS,70,6.03,294.5,14.3,D,0,2021-03-11 04:25:00
36.3127,126.9545,301.8,1.4,1.2,Aqua,MODIS,25,6.03,288.5,4.8,D,0,2021-03-11 04:25:00
36.1817,127.0198,310.8,1.4,1.2,Aqua,MODIS,57,6.03,295.6,10.3,D,0,2021-03-11 04:25:00
36.5297,128.4584,307.2,1.2,1.1,Aqua,MODIS,31,6.03,295.7,7.3,D,0,2021-03-11 04:25:00
35.6145,126.903,305.1,1.1,1.0,Terra,MODIS,61,6.03,289.0,6.4,D,0,2021-03-13 02:33:00
35.5908,126.8725,307.3,1.1,1.0,Terra,MODIS,65,6.03,288.9,8.1,D,0,2021-03-13 02:33:00
35.9655,127.1198,307.0,1.1,1.0,Terra,MODIS,39,6.03,288.8,7.2,D,0,2021-03-13 02:33:00
35.1476,128.8298,301.1,1.3,1.1,Terra,MODIS,25,6.03,289.6,6.5,D,0,2021-03-13 02:33:00
35.5888,126.8844,302.1,1.1,1.0,Terra,MODIS,45,6.03,287.8,4.8,D,0,2021-03-13 02:33:00
36.0827,127.0313,302.3,1.1,1.0,Terra,MODIS,52,6.03,288.3,4.3,D,0,2021-03-13 02:33:00
36.9812,126.7014,304.1,1.0,1.0,Terra,MODIS,21,6.03,287.5,5.2,D,2,2021-03-13 02:33:00
36.0847,127.0195,300.5,1.1,1.0,Terra,MODIS,38,6.03,287.9,3.2,D,0,2021-03-13 02:33:00
36.161,127.119,301.1,1.1,1.0,Terra,MODIS,36,6.03,288.0,3.4,D,0,2021-03-13 02:33:00
36.1702,127.1212,303.2,1.1,1.0,Terra,MODIS,55,6.03,288.4,4.9,D,0,2021-03-13 02:33:00
35.8486,126.8808,301.7,1.1,1.0,Terra,MODIS,42,6.03,289.1,3.9,D,0,2021-03-13 02:33:00
36.1476,128.4462,301.9,1.2,1.1,Terra,MODIS,41,6.03,290.2,6.8,D,2,2021-03-13 02:33:00
35.7307,128.4656,300.3,1.3,1.1,Terra,MODIS,30,6.03,288.5,6.7,D,2,2021-03-13 02:33:00
35.9715,128.2749,302.4,1.2,1.1,Terra,MODIS,37,6.03,288.8,5.4,D,0,2021-03-13 02:33:00
35.9647,126.8545,303.0,1.1,1.0,Terra,MODIS,54,6.03,288.1,5.2,D,0,2021-03-13 02:33:00
35.6126,126.9148,301.8,1.1,1.0,Terra,MODIS,49,6.03,289.2,4.5,D,0,2021-03-13 02:33:00
35.1911,128.7065,302.8,1.3,1.1,Terra,MODIS,12,6.03,291.6,8.2,D,2,2021-03-13 02:33:00
35.8873,127.0323,302.4,1.1,1.0,Terra,MODIS,51,6.03,288.4,4.4,D,0,2021-03-13 02:33:00
35.8853,127.0442,303.1,1.1,1.0,Terra,MODIS,55,6.03,288.4,4.7,D,0,2021-03-13 02:33:00
35.3639,128.7807,304.4,1.3,1.1,Terra,MODIS,0,6.03,290.5,7.2,D,0,2021-03-13 02:33:00
35.202,126.8631,305.4,1.1,1.0,Terra,MODIS,61,6.03,290.5,5.9,D,2,2021-03-13 02:34:00
35.2357,126.8344,302.9,1.1,1.0,Terra,MODIS,49,6.03,290.3,4.0,D,2,2021-03-13 02:34:00
35.2119,126.804,314.8,1.1,1.0,Terra,MODIS,69,6.03,293.0,12.1,D,2,2021-03-13 02:34:00
35.2099,126.8158,308.7,1.1,1.0,Terra,MODIS,37,6.03,291.5,6.7,D,2,2021-03-13 02:34:00
34.8295,126.6989,300.7,1.1,1.0,Terra,MODIS,40,6.03,288.4,4.0,D,0,2021-03-13 02:34:00
35.5502,129.3778,308.6,1.0,1.0,Terra,MODIS,27,6.03,291.3,7.3,D,2,2021-03-15 02:21:00
35.7307,128.4615,301.8,1.0,1.0,Terra,MODIS,27,6.03,289.2,4.2,D,2,2021-03-15 02:21:00
35.8006,128.4271,301.2,1.0,1.0,Terra,MODIS,0,6.03,286.6,3.2,D,0,2021-03-15 02:21:00
36.9852,126.7316,303.0,1.0,1.0,Terra,MODIS,20,6.03,284.0,4.4,D,2,2021-03-15 02:21:00
35.3699,127.3886,302.1,1.0,1.0,Aqua,MODIS,51,6.03,286.9,3.7,D,0,2021-03-16 04:43:00
35.0972,128.8658,307.3,1.1,1.0,Terra,MODIS,17,6.03,294.0,5.4,D,2,2021-03-17 02:09:00
35.3299,128.7076,305.8,1.1,1.0,Terra,MODIS,51,6.03,290.3,4.7,D,2,2021-03-17 02:09:00
35.3268,128.7311,308.6,1.1,1.0,Terra,MODIS,67,6.03,289.2,6.7,D,2,2021-03-17 02:09:00
35.2546,128.2413,307.5,1.1,1.0,Aqua,MODIS,55,6.03,294.5,6.5,D,0,2021-03-18 04:30:00
35.1256,128.1751,306.7,1.1,1.0,Aqua,MODIS,55,6.03,295.1,5.3,D,0,2021-03-18 04:30:00
35.1714,128.1203,315.2,1.1,1.0,Aqua,MODIS,74,6.03,299.5,10.1,D,2,2021-03-18 04:30:00
35.1037,128.2174,309.5,1.1,1.0,Aqua,MODIS,66,6.03,295.0,7.7,D,0,2021-03-18 04:30:00
35.9922,128.2599,310.2,1.1,1.0,Aqua,MODIS,26,6.03,294.5,6.8,D,0,2021-03-18 04:31:00
36.1105,128.3752,313.3,1.1,1.0,Aqua,MODIS,0,6.03,299.8,8.1,D,2,2021-03-18 04:31:00
35.8231,128.5011,304.3,1.1,1.0,Terra,MODIS,37,6.03,290.8,5.8,D,2,2021-03-22 02:27:00
35.931,128.9987,300.1,1.1,1.1,Terra,MODIS,26,6.03,287.3,5.0,D,0,2021-03-22 02:27:00
